unitid,academicyear,instname,cpi_scalar_2012,hepi_scalar_2012,fte_count,tuition03,net_student_tuition,federal10,state09,private03,auxiliary03,other05,grant01,grant02,grant03,grant07,institutional_grant_aid,instruction01,research01,pubserv01,acadsupp01,studserv01,instsupp01,auxiliary01,opermain01,grants01,eandg01,eandg01_sum,eandg01_w_auxother_sum
110705,2003,University of California-Santa Barbara,0.8002109287456329,0.7622783083219651,20074.010133,102881000.0,54873000.0,117633000.0,246147008.0,3584000.0,76781000.0,15910000.0,12856000.0,3911000.0,9345000.0,48008000.0,21895000.0,168210000.0,102626000.0,6612000.0,31686000.0,41495000.0,33483000.0,55328000.0,24734000.0,31211000.0,440056992.0,440057000.0,524241000.0
110705,2004,University of California-Santa Barbara,0.8177883242150591,0.790245566166439,20358.242661,140140000.0,82859000.0,110961000.0,226902000.0,23560000.0,80760000.0,17120000.0,13207000.0,5113000.0,9244000.0,57281000.0,29716000.0,157440000.0,108300000.0,5392000.0,30944000.0,42871000.0,32471000.0,58017000.0,32669000.0,37240000.0,447327008.0,447327000.0,517763000.0
110705,2005,University of California-Santa Barbara,0.842396677872256,0.821282401091405,20588.003822,162323008.0,100521000.0,126458000.0,215043008.0,30003000.0,90342000.0,18952000.0,13586000.0,5231000.0,10437000.0,61802000.0,32547000.0,174956000.0,116567000.0,6032000.0,30836000.0,43978000.0,32684000.0,62365000.0,30430000.0,36019000.0,471502016.0,471502000.0,544684000.0
110705,2006,University of California-Santa Barbara,0.8744754246039592,0.863233287858117,20570.008627000003,173478000.0,106225008.0,126002000.0,227942000.0,25665000.0,96882000.0,18042000.0,12926000.0,6115000.0,9521000.0,67253000.0,38591000.0,180150000.0,126480000.0,6352000.0,31545000.0,48837000.0,33266000.0,64026000.0,26288000.0,37610000.0,490528000.0,490528000.0,564520000.0
110705,2007,University of California-Santa Barbara,0.897053589084437,0.887789904502046,20687.513671875,180386000.0,101209000.0,143910000.0,247642000.0,26050000.0,103095000.0,26167000.0,13241000.0,6915000.0,9746000.0,79177000.0,49271000.0,187119008.0,134144000.0,7211000.0,33685000.0,58213000.0,34378000.0,65770000.0,33192000.0,44418000.0,532360000.0,532360008.0,619069008.0
110705,2008,University of California-Santa Barbara,0.930292443917123,0.9317871759890859,21053.718431,199005000.0,121182000.0,134284000.0,272240000.0,30742000.0,101014000.0,50972000.0,14519000.0,7741000.0,9824000.0,77823000.0,45739000.0,201169000.0,144727000.0,7035000.0,37862000.0,65206000.0,38372000.0,73430000.0,32456000.0,44111000.0,570938000.0,570938000.0,666655551.0
110705,2009,University of California-Santa Barbara,0.943282139169029,0.9525920873124151,21502.907782,217515000.0,129852000.0,158036000.0,233206000.0,33554000.0,110834000.0,32727000.0,17740000.0,7298000.0,8588000.0,87663000.0,54037000.0,204167000.0,153561000.0,7557000.0,39977000.0,68234000.0,39593000.0,75167000.0,32203000.0,48804000.0,594096000.0,594096000.0,714494000.0
110705,2010,University of California-Santa Barbara,0.9524092017665279,0.9611186903137792,22428.716192,257833000.0,146569000.0,167804681.0,255758000.0,30110000.0,114449000.0,33218000.0,30001681.0,8364319.0,9253000.0,111264000.0,63645000.0,204868000.0,179197000.0,9009000.0,36994000.0,70628000.0,36090000.0,118653320.0,18123720.0,64387000.0,619296720.0,619296720.0,745864950.0
110705,2011,University of California-Santa Barbara,0.9715334080372641,0.9836289222373811,21888.0,299868000.0,179189000.0,176691062.0,234184000.0,36465000.0,103078000.0,31833000.0,33954062.0,6208938.0,267000.0,120679000.0,80249000.0,207134880.0,178971760.0,8919980.0,47015390.0,71950450.0,37043470.0,117179880.0,18875550.0,74865000.0,644776480.0,644776480.0,773867470.0
110705,2012,University of California-Santa Barbara,1.0,1.0,21387.0,329392000.0,182419537.0,172065000.0,181923000.0,39899000.0,127845000.0,34055000.0,30933000.0,8908065.0,9089790.0,146972463.0,98041608.0,226912000.0,186730000.0,9234000.0,60978000.0,71092000.0,37437000.0,130717000.0,22308000.0,97057463.0,711748463.0,711748463.0,854144000.0
110714,2000,University of California-Santa Cruz,0.7439632632434692,0.671555252387449,10919.253544,73493000.0,49174000.0,40424000.0,111896000.0,12410000.0,44871000.0,7103000.0,6255000.0,1547000.0,6979000.0,24319000.0,9538000.0,93453000.0,41897000.0,11748000.0,23467000.0,22500000.0,23630000.0,38800000.0,17528000.0,24319000.0,261368992.0,258542000.0,297342000.0
110714,2001,University of California-Santa Cruz,0.7694504866741371,0.7118008185538879,11772.806115000001,80750000.0,53923000.0,44528000.0,131054000.0,16285000.0,50868000.0,8743000.0,6666000.0,1872000.0,8401000.0,26827000.0,9888000.0,102394000.0,49524000.0,17394000.0,28600000.0,27701000.0,24800000.0,43049000.0,20791000.0,26827000.0,309276992.0,298031000.0,341080000.0
110714,2002,University of California-Santa Cruz,0.783072968162942,0.725443383356071,12740.258964,66778888.0,33714888.0,51210000.0,155959008.0,5922000.0,75489112.0,9968000.0,8214000.0,1900000.0,9505000.0,33064000.0,13445000.0,106074000.0,50419000.0,24499000.0,21698000.0,31381000.0,25930000.0,46633000.0,18753000.0,6326000.0,285080000.0,285080000.0,333798000.0
110714,2003,University of California-Santa Cruz,0.8002109287456329,0.7622783083219651,13670.363736000001,86873000.0,53161000.0,54101000.0,149624992.0,5494000.0,71159000.0,10921000.0,8903000.0,1914000.0,10626000.0,33712000.0,12269000.0,103208000.0,54111000.0,20975000.0,24814000.0,31686000.0,26150000.0,53651000.0,19059000.0,5712000.0,285715008.0,285715000.0,347106000.0
110714,2004,University of California-Santa Cruz,0.8177883242150591,0.790245566166439,14560.488732,111213000.0,66348000.0,69272000.0,141948992.0,6189000.0,77809000.0,18597000.0,9800000.0,1737000.0,8583000.0,44865000.0,24745000.0,104988000.0,66380000.0,16184000.0,23967000.0,35632000.0,27134000.0,62596000.0,18815000.0,7627000.0,300727008.0,300727000.0,363749000.0
110714,2005,University of California-Santa Cruz,0.842396677872256,0.821282401091405,14556.387147,123102000.0,79797000.0,78007000.0,138436000.0,6264000.0,84827000.0,13490000.0,9990000.0,2201000.0,9096000.0,43305000.0,22018000.0,105152000.0,76653000.0,13732000.0,23823000.0,38438000.0,25787000.0,63487000.0,19123000.0,8574000.0,311281984.0,311282000.0,378723000.0
110714,2006,University of California-Santa Cruz,0.8744754246039592,0.863233287858117,14669.143164,132010000.0,79891000.0,84338000.0,147927008.0,7757000.0,89057000.0,12108000.0,9440000.0,1962000.0,12368000.0,52119000.0,28349000.0,108804000.0,87920000.0,14979000.0,25703000.0,40502000.0,29754000.0,68604000.0,22277000.0,10691000.0,340630016.0,340630000.0,411219000.0
110714,2007,University of California-Santa Cruz,0.897053589084437,0.887789904502046,15025.109375,137772000.0,86312000.0,89411000.0,163267008.0,8274000.0,99555000.0,12741000.0,10178000.0,2960000.0,14467000.0,51460000.0,23855000.0,116956000.0,95867000.0,17218000.0,29847000.0,46964000.0,30489000.0,76779000.0,21336000.0,10072000.0,368748992.0,368749000.0,447356900.0
110714,2008,University of California-Santa Cruz,0.930292443917123,0.9317871759890859,15465.882144,153012000.0,96610000.0,94267000.0,175678000.0,9452000.0,98722000.0,33750000.0,11826000.0,3179000.0,15416000.0,56402000.0,25981000.0,125138000.0,107667000.0,16590000.0,31184000.0,51023000.0,36022000.0,83123000.0,31829000.0,10671000.0,410124000.0,410124000.0,494861000.0
110714,2009,University of California-Santa Cruz,0.943282139169029,0.9525920873124151,16309.583749000001,167521000.0,99846000.0,117037000.0,151215000.0,9253000.0,105442000.0,21150000.0,14518000.0,3226000.0,14438000.0,67675000.0,35493000.0,126517000.0,111044000.0,15495000.0,31641000.0,51513000.0,36233000.0,83615000.0,24757000.0,12979000.0,410179000.0,410179000.0,494559000.0
110714,2010,University of California-Santa Cruz,0.9524092017665279,0.9611186903137792,16461.149669,190407000.0,104916000.0,116913235.0,159605000.0,9102000.0,110949000.0,17878000.0,22106235.0,3666765.0,8985000.0,85491000.0,50733000.0,125353920.0,107910680.0,12769720.0,33411360.0,52031880.0,33190040.0,115279760.0,12763850.0,13186000.0,390617450.0,390617450.0,509758750.0
110714,2011,University of California-Santa Cruz,0.9715334080372641,0.9836289222373811,16844.0,224378000.0,121097000.0,136232284.0,193327000.0,8889000.0,111388000.0,13826000.0,27257284.0,4429716.0,3248000.0,103281000.0,68346000.0,129727530.0,118318370.0,13052230.0,34616990.0,52544920.0,40011610.0,106257800.0,15066700.0,31158000.0,434496350.0,434496350.0,561799720.0
110714,2012,University of California-Santa Cruz,1.0,1.0,17135.0,258768000.0,148274011.0,130381000.0,158002000.0,10647000.0,120714000.0,15526000.0,28261000.0,2231874.0,11239612.0,110493989.0,68761503.0,138762000.0,122660000.0,15311000.0,35139000.0,54940000.0,42514000.0,115418000.0,15073000.0,37869989.0,462268989.0,462268989.0,579489000.0
122597,2000,San Francisco State University,0.7439632632434692,0.671555252387449,22010.922224,76066472.0,42976634.0,50764332.0,140644448.0,14038570.0,27034308.0,10768077.0,15875840.0,1089683.0,13760707.0,33089844.0,2363614.0,98596568.0,27540250.0,9402216.0,32407080.0,24341356.0,33871416.0,29392340.0,28077780.0,33089844.0,291822912.0,287326510.0,316718850.0
122597,2001,San Francisco State University,0.7694504866741371,0.7118008185538879,21373.313892,77013120.0,43722326.0,53540300.0,151714960.0,11275294.0,27535872.0,6018610.0,16056271.0,1001231.0,14116828.0,33290802.0,2116472.0,101977680.0,29156776.0,10477493.0,33227138.0,27032172.0,33618148.0,29723900.0,27801932.0,33290802.0,300841856.0,296582141.0,326306041.0
122597,2002,San Francisco State University,0.783072968162942,0.725443383356071,21482.832286,75006680.0,39911216.0,60009472.0,168091888.0,3196996.0,6557803.0,16959228.0,17770544.0,893319.0,14367001.0,35095468.0,2064603.0,105618904.0,27548940.0,12328913.0,30082564.0,23678724.0,50090436.0,7011774.0,16784688.0,27787316.0,293920480.0,293920485.0,300932259.0
122597,2003,San Francisco State University,0.8002109287456329,0.7622783083219651,22802.628915999998,78308592.0,39838448.0,60049432.0,169184784.0,3203581.0,7577853.0,42080017.0,19135252.0,1029524.0,14262920.0,38470152.0,4042455.0,108158200.0,30244732.0,14702725.0,31909656.0,26893076.0,50666160.0,8830334.0,14554168.0,31161998.0,308290720.0,308290715.0,317121049.0
122597,2004,San Francisco State University,0.8177883242150591,0.790245566166439,24179.022949000002,93644000.0,48676419.0,65472208.0,162588208.0,2219248.0,8172416.0,21776696.0,20581088.0,950169.0,21662788.0,44967584.0,1773541.0,120034928.0,18025956.0,19152166.0,46502976.0,25851552.0,46233548.0,8697302.0,16129395.0,33027204.0,324957728.0,324957725.0,333655027.0
122597,2005,San Francisco State University,0.842396677872256,0.821282401091405,23808.716284000002,107065408.0,57094512.0,66736156.0,158827952.0,1632901.0,13092495.0,24559960.0,21318496.0,944500.0,25946996.0,49970896.0,1760905.0,121412400.0,19200222.0,18659892.0,43757424.0,25361128.0,45856524.0,16368637.0,18012750.0,35331392.0,327591744.0,327591732.0,343960369.0
122597,2006,San Francisco State University,0.8744754246039592,0.863233287858117,24114.572988,114639320.0,61639181.0,68239144.0,166622864.0,1784548.0,26273848.0,10385082.0,21709884.0,894943.0,28946944.0,53000136.0,1448368.0,129727552.0,17876756.0,17825506.0,38533396.0,21744148.0,48081304.0,15199553.0,20461762.0,35742900.0,329993312.0,329993324.0,345192877.0
122597,2007,San Francisco State University,0.897053589084437,0.887789904502046,24809.46875,117211656.0,59949276.0,62223000.0,189577200.0,2261579.0,29079484.0,10224248.0,21866220.0,1975950.0,30237482.0,57262376.0,3182726.0,137532224.0,17785504.0,23229330.0,44678424.0,28553046.0,43816600.0,15995892.0,23265588.0,37241396.0,356102112.0,356102112.0,372098004.0
122597,2008,San Francisco State University,0.930292443917123,0.9317871759890859,25588.947215,134419023.0,73430205.0,61594123.0,198166958.0,2079936.0,37227270.0,6813385.0,23519400.0,2135266.0,33647999.0,60988818.0,1686153.0,163459283.0,14163215.0,20646926.0,46595570.0,30797709.0,53586371.0,23769538.0,26373589.0,39325339.0,394948002.0,394948002.0,418717540.0
122597,2009,San Francisco State University,0.943282139169029,0.9525920873124151,25761.91238,143688629.0,75175204.0,64942451.0,149728885.0,1736508.0,40389881.0,22884853.0,26348822.0,2220599.0,38160573.0,68513425.0,1783431.0,163029242.0,12318392.0,24401008.0,42176810.0,33242924.0,53612955.0,26258838.0,26026574.0,44025547.0,398833452.0,398833452.0,425092290.0
122597,2010,San Francisco State University,0.9524092017665279,0.9611186903137792,25926.960388,172183981.0,84543854.0,77143286.0,161465429.0,2631467.0,43581956.0,36797771.0,36299896.0,2985994.0,47559970.0,87640127.0,794267.0,143931403.0,17366247.0,28751524.0,41696790.0,31139281.0,40106630.0,26925715.0,28623011.0,54937628.0,386552514.0,386552514.0,413563136.0
122597,2011,San Francisco State University,0.9715334080372641,0.9836289222373811,26039.0,184823205.0,82146331.0,84445968.0,176765853.0,1339248.0,41321485.0,20047130.0,42994938.0,3472648.0,52568825.0,102676874.0,3640463.0,158600578.0,19875732.0,27801450.0,44668610.0,34533265.0,36793745.0,27395597.0,26788174.0,61992562.0,411054116.0,411054116.0,438757939.0
122597,2012,San Francisco State University,1.0,1.0,26063.0,217760471.0,100913136.0,89580940.0,135439277.0,1278205.0,42485801.0,13429147.0,46290883.0,922013.0,65509156.0,116847335.0,4125283.0,167714165.0,16987899.0,27379883.0,43145490.0,33926469.0,32542895.0,28958502.0,28859831.0,63960615.0,414517247.0,414517247.0,443475749.0
122931,2000,Santa Clara University,0.7439632632434692,0.671555252387449,6541.430122,130011003.0,99437535.0,1695000.0,112000.0,68182851.0,11759364.0,6549463.0,1059000.0,811000.0,5442000.0,30573468.0,23261468.0,55730341.9375,1182547.125,1145757.5,16423780.0625,16162708.6875,31079447.5625,9302476.5625,6781832.54296875,108213.8828125,128614629.30078101,128614629.30078101,137917105.863281
122931,2001,Santa Clara University,0.7694504866741371,0.7118008185538879,6368.675969,138479169.0,104466256.0,1639000.0,329000.0,43492951.0,12940715.0,8062728.0,1384000.0,783000.0,5797000.0,34012913.0,26048913.0,60061419.625,1572199.0,1551768.75,18154972.25,18192046.75,33360027.3125,11622626.96875,7047474.3984375,259976.921875,140199885.00781298,140199885.00781298,151869176.472656
122931,2002,Santa Clara University,0.783072968162942,0.725443383356071,6360.753924000001,149135451.0,110743746.0,1994000.0,445000.0,26792934.0,14964131.0,9951165.0,1453000.0,773000.0,5677000.0,38391697.0,30488697.0,62946582.625,1807417.5,1458836.0,17258673.875,21774187.46875,34134593.4375,13455544.984375,8026804.27734375,217854.375,147624949.558594,147624949.558594,161993329.167969
122931,2003,Santa Clara University,0.8002109287456329,0.7622783083219651,6696.881176,162323725.0,117799199.0,1886000.0,533000.0,30404996.0,14720349.0,4521558.0,1678000.0,778000.0,5488000.0,44524518.0,36580518.0,68695744.0,1506828.0,1885184.875,17070157.09375,20620463.1875,41069989.5,13617533.234375,8501373.0,242033.296875,159591772.953125,159591772.953125,173850559.3125
122931,2004,Santa Clara University,0.8177883242150591,0.790245566166439,6682.992376,172584893.0,125007181.0,2881000.0,531000.0,31746263.0,15238184.0,6920541.0,1832000.0,923000.0,5666000.0,47577720.0,39156720.0,73873452.0,1369000.0,1792000.0,18058330.8125,22591201.0,42440014.0,13705297.0,7813000.0,1383720.0,169320717.8125,169320717.8125,183395592.8125
122931,2005,Santa Clara University,0.842396677872256,0.821282401091405,6797.853892,189121765.0,139539889.0,2613000.0,314000.0,53986701.0,18241756.0,9983319.0,1871000.0,1033000.0,5609000.0,49581876.0,41068876.0,75894010.0,3004000.0,1532000.0,20874164.0,24629449.0,40930608.0,12784123.0,8171000.0,1033000.0,176068231.0,176068231.0,190103638.0
122931,2006,Santa Clara University,0.8744754246039592,0.863233287858117,6979.083470999999,201098014.0,151131891.0,2832000.0,220000.0,69875115.0,19774390.0,5815081.0,1621000.0,1144000.0,4799000.0,49966115.0,42402115.0,80433509.0,2752000.0,1663000.0,23643664.0,26030396.0,41087193.0,14368725.0,8777000.0,1144000.0,185530762.0,185530762.0,200487447.625
122931,2007,Santa Clara University,0.897053589084437,0.887789904502046,6841.010291,214283565.0,162172039.0,3752000.0,196000.0,58369957.0,22721458.0,8551136.0,1397000.0,1411000.0,4247000.0,52111526.0,45056526.0,86543700.0,3206000.0,1820000.0,24633120.0,28561354.0,43393550.0,15586540.0,8620000.0,1411000.0,198188724.0,198188724.0,214140236.0
122931,2008,Santa Clara University,0.930292443917123,0.9317871759890859,7560.723693000001,240261109.0,182373006.0,5384012.0,343000.0,42581919.0,23115904.0,9794294.0,1592000.0,1461000.0,3958000.0,57888103.0,50877103.0,97489063.0,5317295.0,2483039.0,25493516.0,29815724.0,43690661.0,16581040.0,9180000.0,2188000.0,215657298.0,215657298.0,232428506.78125
122931,2009,Santa Clara University,0.943282139169029,0.9525920873124151,7562.908556,252935204.0,189970429.0,6388065.0,226000.0,35629880.0,23596894.0,11520227.0,1852000.0,1592000.0,4188000.0,62964775.0,55332775.0,102319379.0,5356686.0,1979066.0,29472841.0,30140847.0,47657220.0,17233780.0,12323000.0,1700000.0,230949039.0,230949039.0,248233543.0
122931,2010,Santa Clara University,0.9524092017665279,0.9611186903137792,7684.8364280000005,263686000.0,197544000.0,6309000.0,357000.0,25534000.0,24403000.0,9323000.0,2806000.0,1173000.0,4916000.0,66142000.0,57247000.0,99310000.0,5254000.0,1559000.0,28090000.0,31850000.0,47312000.0,17864000.0,13102000.0,690000.0,227167000.0,227167000.0,245031000.0
122931,2011,Santa Clara University,0.9715334080372641,0.9836289222373811,7612.0,270720000.0,197704000.0,4428000.0,237000.0,20644000.0,25463000.0,13341000.0,3279000.0,2014000.0,4760000.0,73016000.0,62963000.0,103036000.0,3475000.0,4778000.0,29628000.0,32990000.0,49817000.0,19806000.0,13285000.0,510000.0,237519000.0,237519000.0,257325000.0
122931,2012,Santa Clara University,1.0,1.0,7666.0,280695000.0,201667000.0,5629000.0,198000.0,26882000.0,30513000.0,11756000.0,3449000.0,1542000.0,5604000.0,79028000.0,68433000.0,106658000.0,4347000.0,6432000.0,29245000.0,35885000.0,51865000.0,23474000.0,13977000.0,391000.0,248800000.0,248800000.0,272274000.0
126562,2000,University of Colorado at Denver and Health Sciences Center,0.7439632632434692,0.671555252387449,11045.085102,65408864.0,55796536.0,176458124.0,125871912.0,50019386.0,9773228.0,42739665.0,3186542.0,738407.0,3594877.0,9612326.0,2092500.0,179005160.0,115207968.0,40579331.0,32423235.0,8696885.0,32908406.0,9351277.0,24758530.0,9612326.0,467228088.0,443191841.0,469822738.0
126562,2001,University of Colorado at Denver and Health Sciences Center,0.7694504866741371,0.7118008185538879,10660.168864,70723520.0,59012285.0,201336290.0,136569516.0,73125710.0,10099023.0,51004857.0,3236061.0,730172.0,4350030.0,11711238.0,3394975.0,203577392.0,169222654.0,45341701.0,37068806.0,9342143.0,35822363.0,9049179.0,29799041.0,11711238.0,571362320.0,541885338.0,568308869.0
126562,2002,University of Colorado at Denver and Health Sciences Center,0.783072968162942,0.725443383356071,11616.025076,77434780.0,52722798.5,204310368.0,171528588.0,24595760.0,64639040.0,145460887.0,3414486.0,1531930.5,5185875.0,23958231.0,14579688.0,188134156.0,149990299.0,45599790.0,32040625.0,10503681.0,30098479.0,12988691.0,35779337.0,12035448.0,504181808.0,504181815.0,650542656.0
126562,2003,University of Colorado at Denver and Health Sciences Center,0.8002109287456329,0.7622783083219651,12166.462417,86609640.0,60979917.0,227472178.0,140893096.0,16966175.0,76544283.0,210853524.0,3817841.0,2304326.0,4376941.0,25629725.0,15125877.0,196633356.0,160731243.0,40867369.0,29926002.0,9922518.0,31735532.0,12038106.0,38529789.0,11515839.0,519861640.0,519861648.0,695290645.0
126562,2004,University of Colorado at Denver and Health Sciences Center,0.8177883242150591,0.790245566166439,12422.666541,94120440.0,74830334.0,251186364.0,131394854.0,14812677.0,81182225.0,232068393.0,4634013.0,2245882.0,3556091.0,19290105.0,8854119.0,187645256.0,177468858.0,43588567.0,30710073.0,9683651.0,25422197.0,11000886.0,39284078.0,6150028.0,519952696.0,519952708.0,737920993.0
126562,2005,University of Colorado at Denver and Health Sciences Center,0.842396677872256,0.821282401091405,13103.324099,106090928.0,84545798.0,261711504.0,127349984.0,17493958.0,89262472.0,256302758.0,5133511.0,550374.0,3705485.0,21545130.0,12155760.0,204966208.0,183840560.0,48006148.0,32205256.0,11380301.0,27040136.0,7863984.0,45249596.0,7767994.0,560456192.0,560456199.0,775308457.0
126562,2006,University of Colorado at Denver and Health Sciences Center,0.8744754246039592,0.863233287858117,13163.517957,135730864.0,111210648.0,266015584.0,127587064.0,18925300.0,11513922.0,355584664.0,5268559.0,4146427.0,3721616.0,24520208.0,11381856.0,218895248.0,193254016.0,58818424.0,34854264.0,11342163.0,30906034.0,12861681.0,47180556.0,5817969.0,601068672.0,601068674.0,835107144.0
126562,2007,University of Colorado at Denver and Health Sciences Center,0.897053589084437,0.887789904502046,13495.5,148174576.0,124336320.0,265861760.0,146214656.0,20940314.0,13880342.0,399427443.0,5952406.0,3063235.0,4959962.0,23838258.0,9862274.0,241309744.0,194891104.0,67509192.0,36005904.0,13300935.0,33752520.0,12133939.0,57507188.0,4837432.0,649113984.0,649114019.0,911857310.0
126562,2008,University of Colorado Denver,0.930292443917123,0.9317871759890859,14364.646836000002,165581596.0,137759878.0,266517957.0,164582325.0,22976081.0,12714925.0,444015691.0,6762291.0,2534903.0,8001883.0,27821718.0,10519208.0,268556825.0,197066919.0,74539122.0,39674756.0,12514381.0,38642503.0,20404481.0,58743565.0,2899043.0,692637114.0,692637114.0,992967161.0
126562,2009,University of Colorado Denver,0.943282139169029,0.9525920873124151,14668.210806000001,179125768.0,144219166.0,295654818.0,174619035.0,30539540.0,14576234.0,510965747.0,7540309.0,2901467.0,10051809.0,34906602.0,14393108.0,302910399.0,204910297.0,79603749.0,41129781.0,15343391.0,41771751.0,20446761.0,59577233.0,3970884.0,749217485.0,749217485.0,1088190271.0
126562,2010,University of Colorado Denver,0.9524092017665279,0.9611186903137792,16020.470655000001,202523263.0,162561366.0,298185684.0,143917084.0,27760350.0,15074613.0,463753054.0,13052439.0,3708957.0,8329807.0,39961897.0,14862694.0,331617197.0,238258806.0,83387376.0,46170738.0,16052668.0,37699396.0,30160393.0,41473023.0,7717452.0,802376656.0,802376656.0,1178743681.0
126562,2011,University of Colorado Denver,0.9715334080372641,0.9836289222373811,16492.0,225988455.0,184443573.0,324201431.0,182586000.0,34881503.0,14511405.0,459555919.0,13981999.0,3628563.0,7384505.0,41544882.0,16548315.0,360460668.0,269354155.0,89709485.0,46926729.0,17597013.0,37722848.0,33203371.0,42074755.0,1807440.0,865653093.0,865653093.0,1312682738.0
126562,2012,University of Colorado Denver,1.0,1.0,15809.0,239753132.0,194798030.0,330090764.0,166111795.0,42241728.0,15338575.0,523865009.0,14883876.0,3083334.0,6947912.0,44955102.0,20039980.0,385780853.0,269349724.0,84740812.0,51003723.0,17869796.0,38753639.0,25502376.0,41695594.0,5347995.0,894542136.0,894542136.0,1365975634.0
126580,2000,University of Colorado at Colorado Springs,0.7439632632434692,0.671555252387449,5198.86621,20765120.0,15289380.0,4097680.0,22074072.0,2644701.0,8716431.0,2278779.0,2292512.0,212792.0,1934456.0,5475739.0,1035979.0,23383416.0,1652031.0,209555.0,4800591.0,3895471.0,5114495.0,11156697.0,3106506.0,5475739.0,47824192.0,47637804.0,58794501.0
126580,2001,University of Colorado at Colorado Springs,0.7694504866741371,0.7118008185538879,4952.850882,23776442.0,17872137.0,4135614.0,23947202.0,2953607.0,8743680.0,2869933.0,2507058.0,258784.0,1755945.0,5904304.0,1382517.0,24051656.0,1899929.0,168985.0,5344250.0,4356785.0,6314837.0,10128752.0,3345974.0,5904304.0,54088072.0,51386720.0,61515472.0
126580,2002,University of Colorado at Colorado Springs,0.783072968162942,0.725443383356071,5710.212294,26488460.0,19413208.0,5381093.0,26147376.0,2001288.0,10672583.0,2997270.0,2849399.0,203626.0,2263753.0,7075251.0,1758155.0,26471714.0,2097086.0,235448.0,5076809.0,4667175.0,7796142.0,10976534.0,4163184.0,1339443.0,51847000.0,51847001.0,70675369.0
126580,2003,University of Colorado at Colorado Springs,0.8002109287456329,0.7622783083219651,6143.156313,33980020.0,25496686.0,6174704.0,24069690.0,2662442.0,10713899.0,2059061.0,3627907.0,229819.0,2607488.0,8483334.0,2018120.0,30019700.0,1739021.0,350463.0,6021883.0,4335486.0,6193824.0,10958982.0,5109052.0,1462434.0,55231864.0,55231863.0,66499971.8125
126580,2004,University of Colorado at Colorado Springs,0.8177883242150591,0.790245566166439,6468.005943,36665144.0,26963226.0,8929929.0,20333828.0,2166064.0,11121621.0,1919059.0,4297373.0,226415.0,2159282.0,9701916.0,3018846.0,30422040.0,3292604.0,354757.0,6560388.0,4371412.0,5806697.0,12100246.0,4694927.0,1912997.0,57415824.0,57415822.0,69693138.7265625
126580,2005,University of Colorado at Colorado Springs,0.842396677872256,0.821282401091405,6652.591599,41014392.0,30863195.0,10380334.0,19313716.0,2457439.0,12151564.0,2685541.0,4281310.0,267710.0,2061873.0,10151194.0,3540301.0,31765660.0,3935018.0,510571.0,5774873.0,4970233.0,5650713.0,13251565.0,5913628.0,1795098.0,60315792.0,60315794.0,73995343.0
126580,2006,University of Colorado at Colorado Springs,0.8744754246039592,0.863233287858117,6821.22168,59295280.0,47959380.0,9823033.0,9327353.0,3026446.0,12983932.0,3114884.0,4060826.0,258200.0,2223278.0,11335902.0,4793598.0,32346512.0,4445551.0,1159020.0,6640171.0,4856764.0,6916309.0,13165708.0,5125661.0,1087105.0,62577096.0,62577093.0,75807884.0
126580,2007,University of Colorado at Colorado Springs,0.897053589084437,0.887789904502046,6827.33349609375,63928816.0,51487200.0,10228478.0,10636160.0,3119381.0,13400492.0,3422188.0,4119039.0,246373.0,2594588.0,12441614.0,5481614.0,33972668.0,4687507.0,1939936.0,7751921.0,5612154.0,8891113.0,14236977.0,5067088.0,1014393.0,68936776.0,68936780.0,83461290.0
126580,2008,University of Colorado at Colorado Springs,0.930292443917123,0.9317871759890859,6576.403907,69490244.0,55074011.0,10102621.0,14929525.0,5468976.0,14224634.0,5668647.0,4669763.0,353717.0,2866120.0,14416233.0,6526633.0,38564072.0,5244185.0,2054506.0,8245055.0,6380042.0,10526672.0,14604390.0,6091575.0,1457048.0,78563155.0,78563155.0,93257089.0
126580,2009,University of Colorado at Colorado Springs,0.943282139169029,0.9525920873124151,7089.240064,73662792.0,57627496.0,16636691.0,13442963.0,4081182.0,15075173.0,3727763.0,5255258.0,286456.0,3356178.0,16035296.0,7137404.0,41598464.0,5104256.0,2485764.0,9349751.0,6403325.0,11323694.0,15100105.0,7196462.0,1303365.0,84765081.0,84765081.0,99988720.0
126580,2010,University of Colorado at Colorado Springs,0.9524092017665279,0.9611186903137792,7437.229915000001,77787233.0,57125971.0,31699388.0,9269385.0,5940818.0,15341551.0,4063300.0,9128136.0,292635.0,3266554.0,20661262.0,7973937.0,44938015.0,5248123.0,2433180.0,10526563.0,6356580.0,11293050.0,16481015.0,6358517.0,2355802.0,89509830.0,89509830.0,114618271.0
126580,2011,University of Colorado at Colorado Springs,0.9715334080372641,0.9836289222373811,7614.0,86301847.0,64126702.0,18988234.0,15776551.0,5208926.0,16485572.0,4026109.0,10226163.0,279800.0,2895705.0,22175145.0,8773477.0,47409673.0,3913181.0,2558986.0,10181201.0,6878693.0,11721640.0,16896631.0,8580523.0,2168135.0,93412032.0,93412032.0,122033690.0
